"URI","Title","RecordId","Authority","Coin Type URI","Date on Object","Degree","Deity","Denomination","Department","Diameter","Dynasty","Engraver","Era","Findspot","Findspot URI","Issuer","Maker","Manufacture","Material","Mint","Obverse Legend","Obverse Type","Object Type","Portrait","Reference","Region","Reverse Legend","Reverse Type","Weight","Year","Date Record Modified"
"http://numismatics.org/search/id/1944.100.36276","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36276","1944.100.36276","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Rhoemetalces I and queen's heads, jugate","Coin","","","Thrace","","Augustus head","10.3","-10|12","2015-02-19T14:11:30Z"
"http://numismatics.org/search/id/1944.100.36279","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36279","1944.100.36279","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Rhoemetalces I and queen's heads, jugate","Coin","","","Thrace","","Augustus head","9.14","-10|12","2015-02-19T14:11:31Z"
"http://numismatics.org/search/id/1944.100.36290","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36290","1944.100.36290","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Rhoemetalces I and queen's heads, jugate","Coin","","","Thrace","","Augustus head","9.72","-10|12","2015-02-19T14:11:33Z"
"http://numismatics.org/search/id/1944.100.36291","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36291","1944.100.36291","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Rhoemetalces I and queen's heads, jugate","Coin","","","Thrace","","Augustus head","6.87","-10|12","2015-02-19T14:11:33Z"
"http://numismatics.org/search/id/1944.100.36300","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36300","1944.100.36300","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Rhoemetalces head","Coin","","","Thrace","","Augustus head","5.56","-10|12","2015-02-19T14:11:35Z"
"http://numismatics.org/search/id/1944.100.36305","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36305","1944.100.36305","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Rhoemetalces head","Coin","","","Thrace","","Augustus head","4.55","-10|12","2015-02-19T14:11:35Z"
"http://numismatics.org/search/id/1944.100.36307","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36307","1944.100.36307","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Rhoemetalces head","Coin","","","Thrace","","Augustus head","4.5","-10|12","2015-02-19T14:11:35Z"
"http://numismatics.org/search/id/1944.100.36308","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36308","1944.100.36308","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Rhoemetalces head","Coin","","","Thrace","","Augustus head","5.22","-10|12","2015-02-19T14:11:35Z"
"http://numismatics.org/search/id/1944.100.36312","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36312","1944.100.36312","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Rhoemetalces head","Coin","","","Thrace","","Augustus head","3.75","-10|12","2015-02-19T14:11:36Z"
"http://numismatics.org/search/id/1944.100.36313","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36313","1944.100.36313","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Rhoemetalces head","Coin","","","Thrace","","Augustus head","5.32","-10|12","2015-02-19T14:11:36Z"
"http://numismatics.org/search/id/1944.100.36314","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36314","1944.100.36314","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Rhoemetalces head","Coin","","","Thrace","","Augustus head","4.79","-10|12","2015-02-19T14:11:36Z"
"http://numismatics.org/search/id/1944.100.36315","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36315","1944.100.36315","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Rhoemetalces head","Coin","","","Thrace","","Augustus head","3.65","-10|12","2015-02-19T14:11:36Z"
"http://numismatics.org/search/id/1944.100.36316","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36316","1944.100.36316","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Rhoemetalces head","Coin","","","Thrace","","Augustus head","5.02","-10|12","2015-02-19T14:11:36Z"
"http://numismatics.org/search/id/1944.100.36318","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36318","1944.100.36318","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Rhoemetalces head","Coin","","","Thrace","","Augustus head","3.95","-10|12","2015-02-19T14:11:36Z"
"http://numismatics.org/search/id/1944.100.36324","Bronze Coin, Thrace, 11 BC - AD 12. 1944.100.36324","1944.100.36324","Rhoemetalces I|Augustus","","","","","","Greek","","Thrace","","","","","","","","Bronze","","","Rhoemetalces and queen's head, jugate","Coin","","","Thrace","","Augustus head","11.31","-10|12","2015-02-19T14:11:37Z"
"http://numismatics.org/search/id/1944.100.40402","Bronze Coin, Cnossus, 44 BC - AD 14. 1944.100.40402","1944.100.40402","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Cnossus","","Augustus head r.","Coin","","Svoronos.189","Cyrenaica and Crete","","Labyrinth","7.54","-43|14","2015-02-19T14:29:46Z"
"http://numismatics.org/search/id/1944.100.40403","Bronze Coin, Cnossus, 44 BC - AD 14. 1944.100.40403","1944.100.40403","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Cnossus","","Augustus head r.","Coin","","Svoronos.189","Cyrenaica and Crete","","Labyrinth","7.98","-43|14","2015-02-19T14:29:46Z"
"http://numismatics.org/search/id/1944.100.40404","Bronze Coin, Cnossus, 44 BC - AD 14. 1944.100.40404","1944.100.40404","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Cnossus","","Augustus head r.","Coin","","Svoronos.190","Cyrenaica and Crete","","Figure standing","6.04","-43|14","2015-02-19T14:29:46Z"
"http://numismatics.org/search/id/1944.100.40405","Bronze Coin, Cnossus, 44 BC - AD 14. 1944.100.40405","1944.100.40405","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Cnossus","","Augustus head r.","Coin","","Svoronos.190","Cyrenaica and Crete","","Figure standing","7.09","-43|14","2015-02-19T14:29:46Z"
"http://numismatics.org/search/id/1944.100.20244","Bronze Coin, Tanagra, AD 4 - AD 14. 1944.100.20244","1944.100.20244","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Tanagra","","Augustus head","Coin","","RPC.1316","Achaea","","three graces","7.58","4|14","2015-02-18T22:34:21Z"
"http://numismatics.org/search/id/1944.100.20245","Bronze Coin, Tanagra, 27 BC - AD 14. 1944.100.20245","1944.100.20245","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Tanagra","","Augustus head","Coin","","","Achaea","","wreath","3.74","-26|14","2015-02-18T22:34:21Z"
"http://numismatics.org/search/id/1944.100.20246","Bronze Coin, Tanagra, 27 BC - AD 14. 1944.100.20246","1944.100.20246","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Tanagra","","Augustus head","Coin","","","Achaea","","wreath","4.59","-26|14","2015-02-18T22:34:21Z"
"http://numismatics.org/search/id/1944.100.20435","Bronze Coin, Chalcis, 27 BC - AD 14. 1944.100.20435","1944.100.20435","Augustus","","","","Hera","","Greek","","Julio-Claudian","","","","","","","","Bronze","Chalcis","","Augustus head","Coin","","","Achaea","","Hera head","6.68","-26|14","2015-02-18T22:34:41Z"
"http://numismatics.org/search/id/1944.100.20436","Bronze Coin, Chalcis, 27 BC - AD 14. 1944.100.20436","1944.100.20436","Augustus","","","","Hera","","Greek","","Julio-Claudian","","","","","","","","Bronze","Chalcis","","Augustus head","Coin","","","Achaea","","Hera head","5.34","-26|14","2015-02-18T22:34:41Z"
"http://numismatics.org/search/id/1911.86.3","Bronze Coin, Synnada, 27 BC - AD 14. 1911.86.3","1911.86.3","Augustus","","","","Zeus","","Greek","","Julio-Claudian","","","","","","","","Bronze","Synnada","","Augustus hd. r.","Coin","","RPC.3178","Asia","","Zeus enthroned l.","5.16","-26|14","2015-02-17T16:56:01Z"
"http://numismatics.org/search/id/1944.100.18763","Bronze Coin, Nicopolis, 44 BC - AD 14. 1944.100.18763","1944.100.18763","Augustus","","","","Nike","","Greek","","Julio-Claudian","","","","","","","","Bronze","Nicopolis","","Augustus head","Coin","","","Achaea","","Nike stg.","5.28","-43|14","2015-02-18T22:27:50Z"
"http://numismatics.org/search/id/1944.100.18764","Bronze Coin, Nicopolis, 44 BC - AD 14. 1944.100.18764","1944.100.18764","Augustus","","","","Nike","","Greek","","Julio-Claudian","","","","","","","","Bronze","Nicopolis","","Augustus head","Coin","","","Achaea","","Nike stg.","4.28","-43|14","2015-02-18T22:27:50Z"
"http://numismatics.org/search/id/1944.100.18765","Bronze Coin, Nicopolis, 44 BC - AD 14. 1944.100.18765","1944.100.18765","Augustus","","","","Nike","","Greek","","Julio-Claudian","","","","","","","","Bronze","Nicopolis","","Augustus head","Coin","","","Achaea","","Nike stg.","5.31","-43|14","2015-02-18T22:27:50Z"
"http://numismatics.org/search/id/1944.100.18766","Bronze Coin, Nicopolis, 44 BC - AD 14. 1944.100.18766","1944.100.18766","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Nicopolis","","Augustus head","Coin","","","Achaea","","bull stg.","4.23","-43|14","2015-02-18T22:27:50Z"
"http://numismatics.org/search/id/1944.100.18767","Bronze Coin, Nicopolis, 44 BC - AD 14. 1944.100.18767","1944.100.18767","Augustus","","","","Athena","","Greek","","Julio-Claudian","","","","","","","","Bronze","Nicopolis","","Augustus head","Coin","","","Achaea","","Athena stg.","2.97","-43|14","2015-02-18T22:27:50Z"
"http://numismatics.org/search/id/1944.100.18768","Bronze Coin, Nicopolis, 44 BC - AD 14. 1944.100.18768","1944.100.18768","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Nicopolis","","Augustus head","Coin","","","Achaea","","prow in shape of boar's head","3.84","-43|14","2015-02-18T22:27:50Z"
"http://numismatics.org/search/id/1944.100.11866","Bronze Coin, Thessalonica, 44 BC - AD 14. 1944.100.11866","1944.100.11866","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Thessalonica","","Augustus head","Coin","","","Macedonia","","","8.91","-43|14","2015-02-18T20:39:07Z"
"http://numismatics.org/search/id/1944.100.11867","Bronze Coin, Thessalonica, 44 BC - AD 14. 1944.100.11867","1944.100.11867","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Thessalonica","","Augustus head","Coin","","","Macedonia","","","6.97","-43|14","2015-02-18T20:39:07Z"
"http://numismatics.org/search/id/1944.100.11868","Bronze Coin, Thessalonica, 44 BC - AD 14. 1944.100.11868","1944.100.11868","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Thessalonica","","Augustus head","Coin","","","Macedonia","","","4.77","-43|14","2015-02-18T20:39:07Z"
"http://numismatics.org/search/id/1944.100.11869","Bronze Coin, Thessalonica, 44 BC - AD 14. 1944.100.11869","1944.100.11869","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Thessalonica","","Augustus head","Coin","","Grose.3781","Macedonia","","","4.38","-43|14","2015-02-18T20:39:07Z"
"http://numismatics.org/search/id/1944.100.15146","Bronze Coin, Olbia, 44 BC - AD 14. 1944.100.15146","1944.100.15146","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Olbia","","Augustus head","Coin","","","Thrace","","shield","2.92","-43|14","2015-02-18T20:44:18Z"
"http://numismatics.org/search/id/1944.100.17290","Bronze Coin, Magnetes, 44 BC - AD 14. 1944.100.17290","1944.100.17290","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Magnetes","","Augustus head","Coin","","","Achaea","","Claudius head","10.16","-43|14","2015-02-18T22:17:14Z"
"http://numismatics.org/search/id/1944.100.17715","Bronze Coin, Larissa, 44 BC - AD 14. 1944.100.17715","1944.100.17715","Augustus","","","","Apollo","","Greek","","Julio-Claudian","","","","","","","","Bronze","Larissa","","Augustus head","Coin","","","Thessaly","","Apollo Musagetes","10.6","-43|14","2015-02-18T22:19:54Z"
"http://numismatics.org/search/id/1944.100.17716","Bronze Coin, Achaea, 44 BC - AD 14. 1944.100.17716","1944.100.17716","Augustus","","","","Apollo","","Greek","","Julio-Claudian","","","","","","","","Bronze","","","Augustus head","Coin","","","Achaea","","Apollo Musagetes","11.61","-43|14","2015-02-18T22:19:55Z"
"http://numismatics.org/search/id/1944.100.17717","Bronze Coin, Larissa, 44 BC - AD 14. 1944.100.17717","1944.100.17717","Augustus","","","","Athena","","Greek","","Julio-Claudian","","","","","","","","Bronze","Larissa","","Augustus head","Coin","","","Thessaly","","Athena Itonia","8.25","-43|14","2015-02-18T22:19:56Z"
"http://numismatics.org/search/id/1944.100.17718","Bronze Coin, Thessaly, 44 BC - AD 14. 1944.100.17718","1944.100.17718","Augustus","","","","Athena","","Greek","","Julio-Claudian","","","","","","","","Bronze","","","Augustus","Coin","","","Thessaly","","Athena Itonia","7.72","-43|14","2015-02-18T22:19:56Z"
"http://numismatics.org/search/id/1944.100.17719","Bronze Coin, Larissa, 44 BC - AD 14. 1944.100.17719","1944.100.17719","Augustus","","","","Athena","","Greek","","Julio-Claudian","","","","","","","","Bronze","Larissa","","Augustus head","Coin","","","Achaea","","Athena Itonia","7.67","-43|14","2015-02-18T22:19:57Z"
"http://numismatics.org/search/id/1944.100.17724","Bronze Coin, Thessaly, 44 BC - AD 14. 1944.100.17724","1944.100.17724","Augustus","","","","Athena","","Greek","","Julio-Claudian","","","","","","","","Bronze","","","Augustus head","Coin","","","Thessaly","","Athena Itonia","6.35","-43|14","2015-02-18T22:20:02Z"
"http://numismatics.org/search/id/1944.100.17725","Bronze Coin, Thessaly, 44 BC - AD 14. 1944.100.17725","1944.100.17725","Augustus","","","","Athena","","Greek","","Julio-Claudian","","","","","","","","Bronze","","","Augustus head","Coin","","","Thessaly","","Athena Itonia","7.66","-43|14","2015-02-18T22:20:02Z"
"http://numismatics.org/search/id/1944.100.17726","Bronze Coin, Larissa, 44 BC - AD 14. 1944.100.17726","1944.100.17726","Augustus","","","","Athena","","Greek","","Julio-Claudian","","","","","","","","Bronze","Larissa","","Augustus head","Coin","","","Thessaly","","Athena Itonia","12.43","-43|14","2015-02-18T22:20:03Z"
"http://numismatics.org/search/id/1944.100.17727","Bronze Coin, Larissa, 44 BC - AD 14. 1944.100.17727","1944.100.17727","Augustus","","","","Athena","","Greek","","Julio-Claudian","","","","","","","","Bronze","Larissa","","Augustus head","Coin","","","Thessaly","","Athena Itonia","7.24","-43|14","2015-02-18T22:20:04Z"
"http://numismatics.org/search/id/1944.100.17728","Bronze Coin, Thessaly, 44 BC - AD 14. 1944.100.17728","1944.100.17728","Augustus","","","","Athena","","Greek","","Julio-Claudian","","","","","","","","Bronze","","","Augustus","Coin","","","Thessaly","","Athena Itonia","12.01","-43|14","2015-02-18T22:20:05Z"
"http://numismatics.org/search/id/1944.100.17729","Bronze Coin, Thessaly, 44 BC - AD 14. 1944.100.17729","1944.100.17729","Augustus","","","","Athena","","Greek","","Julio-Claudian","","","","","","","","Bronze","","","Augustus head","Coin","","","Thessaly","","Athena Itonia","5.35","-43|14","2015-02-18T22:20:06Z"
"http://numismatics.org/search/id/1944.100.17730","Bronze Coin, Achaea, 44 BC - AD 14. 1944.100.17730","1944.100.17730","Augustus","","","","Apollo","","Greek","","Julio-Claudian","","","","","","","","Bronze","","","Augustus head","Coin","","","Achaea","","Apollo head","7.56","-43|14","2015-02-18T22:20:07Z"
"http://numismatics.org/search/id/1944.100.16654","Bronze Coin, Imbros, 44 BC - AD 14. 1944.100.16654","1944.100.16654","Augustus","","","","Dioscuri","","Greek","","Julio-Claudian","","","","","","","","Bronze","Imbros","","Augustus head","Coin","","","Thrace Islands","","Dioscuri caps","4.43","-43|14","2015-02-18T20:46:36Z"
"http://numismatics.org/search/id/1944.100.16655","Bronze Coin, Imbros, 44 BC - AD 14. 1944.100.16655","1944.100.16655","Augustus","","","","Dioscuri","","Greek","","Julio-Claudian","","","","","","","","Bronze","Imbros","","Augustus head","Coin","","","Thrace Islands","","Dioscuri caps","6.14","-43|14","2015-02-18T20:46:36Z"
"http://numismatics.org/search/id/1937.999.302","Bronze Coin, Olba, AD 10 - AD 15. 1937.999.302","1937.999.302","Ajax|Augustus","","","","","","Greek","","Roman--Provincial","","","","","","","","Bronze","Olba","","Augustus hd. r.","Coin","","","Asia","","fulmen and legend","11.744","10|15","2015-02-18T18:25:27Z"
"http://numismatics.org/search/id/1938.127.127","Bronze Coin, Ephesus, 27 BC - AD 14. 1938.127.127","1938.127.127","Augustus","","","","Artemis","","Greek","","Julio-Claudian","","","","","","","","Bronze","Ephesus","","Augustus head r.","Coin","","","Asia","","Ephesian Artemis","3.85","-26|14","2015-02-18T18:26:01Z"
"http://numismatics.org/search/id/0000.999.26809","Bronze Coin, Antioch, 44 BC - AD 14. 0000.999.26809","0000.999.26809","Augustus","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Antioch","","Augustus hd. laur. r.","Coin","","","Syria","","legend within wreath","11.93","-43|14","2015-02-13T20:01:14Z"
"http://numismatics.org/search/id/0000.999.19863","Bronze Coin, Smyrna, 27 BC - AD 14. 0000.999.19863","0000.999.19863","Augustus|Livia","","","","","","Greek","","Julio-Claudian","","","","","","","","Bronze","Smyrna","","Augustus and Livia heads jugate r.","Coin","","","Asia","","Aprodite Stratonikis stg. r.","5.23","-26|14","2015-02-13T19:57:19Z"
